Number,FirstName,LastName,Status,Height,IsUndraftedFreeAgent,InjuryStatus
98,Janarius,Robinson,Injured Reserve,6'5",False,Out
52,Creed,Humphrey,Active,6'4",False,
8,Jevon,Holland,Active,6'1",False,
55,James,Hudson III,Active,6'5",False,
52,Victor,Dimukeje,Physically Unable to Perform,6'2",False,Out
65,Trey,Smith,Active,6'6",False,
77,Jaylon,Moore,Active,6'4",False,
17,Gardner,Minshew,Active,6'1",False,
58,Bobby,Okereke,Active,6'2",False,
90,Charles,Omenihu,Active,6'5",False,
26,Devin,Singletary,Active,5'7",False,
74,Jawaan,Taylor,Active,6'5",False,
18,Darius,Slayton,Active,6'1",False,
99,Jerry,Tillery,Active,6'6",False,
23,Drue,Tranquill,Active,6'2",False,
89,Lil'Jordan,Humphrey,Practice Squad,6'4",True,
97,Dexter,Lawrence II,Active,6'4",False,
0,Brian,Burns,Active,6'5",False,
5,Marquise,Brown,Active,5'9",False,
12,Jamie,Gillan,Active,6'1",True,
33,Demetrius,Flannigan-Fowles,Active,6'2",True,Doubtful
83,Noah,Gray,Active,6'3",False,
44,Clyde,Edwards-Helaire,Practice Squad,5'7",False,
80,Gunner,Olszewski,Active,6'0",True,Questionable
9,Graham,Gano,Active,6'2",True,
3,Russell,Wilson,Active,5'11",False,
87,Travis,Kelce,Active,6'5",False,
41,James,Winchester,Active,6'3",True,
59,Casey,Kreiter,Active,6'1",True,
19,Jameis,Winston,Active,6'4",False,
93,Rakeem,Nunez-Roches Sr.,Active,6'2",False,Doubtful
85,Chris,Manhertz,Active,6'6",True,
47,Neville,Hewitt,Active,6'2",True,
9,JuJu,Smith-Schuster,Active,6'1",False,
15,Patrick,Mahomes,Active,6'2",False,
95,Chris,Jones,Active,6'6",False,
95,Roy,Robertson-Harris,Active,6'7",True,
,Deon,Bush,Injured Reserve,6'0",False,Out
7,Harrison,Butker,Active,6'4",False,
72,Jermaine,Eluemunor,Active,6'4",False,
29,Kareem,Hunt,Active,5'11",False,
85,Robert,Tonyan,Active,6'5",True,
74,Greg,Van Roten,Active,6'4",True,
92,Derrick,Nnadi,Active,6'1",False,
34,Mike,Edwards,Practice Squad,5'10",False,
49,Chris,Board,Injured Reserve,6'2",True,Out
64,Aaron,Stinnie,Active,6'3",True,
65,Austin,Schlottmann,Active,6'6",True,
82,Ross,Dwelley,Practice Squad,6'5",True,
,J.T.,Gray,Injured Reserve,6'0",True,Out
72,Jamarco,Jones,Injured Reserve,6'4",False,Out
47,Ezekiel,Turner,Injured Reserve,6'2",True,Out
8,Kyle,Allen,Active,6'3",True,
18,Keith,Kirkwood,Practice Squad,6'3",True,
68,Joseph,Noteboom,Active,6'5",False,
4,D.J.,Reed,Active,5'9",False,Questionable
29,Avonte,Maddox,Active,5'9",False,
6,Anthony,Miller,Practice Squad,5'11",False,
23,Jaire,Alexander,Active,5'10",False,
92,Marcus,Davenport,Active,6'6",False,Out
0,Roquan,Smith,Active,6'1",False,
89,Mark,Andrews,Active,6'5",False,
70,Dan,Skipper,Practice Squad,6'9",True,
8,Lamar,Jackson,Active,6'2",False,
15,Cooper,Rush,Active,6'3",True,
3,Chidobe,Awuzie,Active,5'11",False,
44,Marlon,Humphrey,Active,6'0",False,
17,C.J.,Beathard,Practice Squad,6'2",False,
34,Alex,Anzalone,Active,6'3",False,
52,Zach,Cunningham,Active,6'3",False,
42,Patrick,Ricard,Active,6'3",True,Out
96,Al-Quadin,Muhammad,Active,6'3",False,
95,Pat,O'Connor,Active,6'4",False,
60,Graham,Glasgow,Active,6'6",False,
98,DJ,Reader,Active,6'3",False,
11,Kalif,Raymond,Active,5'8",True,
79,Ronnie,Stanley,Active,6'6",False,
16,Jared,Goff,Active,6'4",False,
68,Taylor,Decker,Active,6'7",False,Questionable
22,Derrick,Henry,Active,6'2",False,
53,Kyle,Van Noy,Active,6'3",False,Out
97,Brent,Urban,Practice Squad,6'7",False,
94,John,Jenkins,Active,6'3",False,
10,DeAndre,Hopkins,Active,6'1",False,
85,Tom,Kennedy,Practice Squad,5'10",True,
13,Craig,Reynolds,Active,5'11",True,
36,D'Ernest,Johnson,Practice Squad,5'10",True,
46,Nick,Moore,Active,6'2",True,
3,Jack,Fox,Active,6'2",True,
17,Tyler,Huntley,Practice Squad,6'1",True,
92,Nnamdi,Madubuike,Active,6'3",False,Out
96,Broderick,Washington Jr.,Active,6'2",False,
76,Justin,Herron,Injured Reserve,6'5",False,Out
2,Daniel,Thomas,Active,5'10",False,
57,Trystan,Colon,Active,6'3",True,
23,Rock,Ya-Sin,Active,5'11",False,
43,Justice,Hill,Active,5'10",False,
5,David,Montgomery,Active,5'11",False,
,Sam,Mustipher,Practice Squad,6'3",True,
99,Odafe,Oweh,Active,6'5",False,
,Levi,Onwuzurike,Physically Unable to Perform,6'3",False,Out
54,Alim,McNeill,Physically Unable to Perform,6'2",False,Out
51,Roy,Lopez,Active,6'2",False,
15,Grant,Stuard,Active,5'11",False,
,Monty,Rice,Inactive,6'0",False,
16,Tylan,Wallace,Active,5'11",False,
14,Amon-Ra,St. Brown,Active,6'0",False,
58,Penei,Sewell,Active,6'5",False,
10,Ronnie,Bell,Practice Squad,6'0",False,
7,Rashod,Bateman,Active,6'1",False,
55,Derrick,Barnes,Active,6'0",False,
74,Kayode,Awosika,Active,6'3",True,
29,Ar'Darius,Washington,Physically Unable to Perform,5'8",True,Out
66,Ben,Cleveland,Active,6'6",False,
88,Kenny,Yeboah,Injured Reserve,6'4",True,Out
66,Myles,Adams,Practice Squad,6'2",True,
30,Khalil,Dorsey,Active,5'8",True,
21,Amik,Robertson,Active,5'9",False,
91,C.J.,Okoye,Practice Squad,6'6",True,
,Malik,Hamm,Practice Squad,6'3",True,
90,Chris,Smith,Active,6'1",True,
53,Trevor,Nowaske,Active,6'3",True,
50,Adisa,Isaac,Injured Reserve,6'4",False,Out
26,Rasheen,Ali,Active,5'11",False,
9,Ennis,Rakestraw Jr.,Injured Reserve,5'11",False,Out
70,Roger,Rosengarten,Active,6'5",False,
6,Terrion,Arnold,Active,6'0",False,
94,Mekhi,Wingo,Active,6'0",False,
2,Nate,Wiggins,Active,6'1",False,
33,Sione,Vaki,Active,5'11",False,
81,Devontez,Walker,Active,6'1",False,
27,T.J.,Tampa,Active,6'1",False,
73,Christian,Mahogany,Active,6'3",False,
19,Dominic,Lovett,Active,5'10",False,
59,Giovanni,Manu,Active,6'7",False,
65,Kingsley,Eguakun,Active,6'3",True,
21,Sanoussi,Kane,Active,5'11",False,
82,Dayton,Wade,Injured Reserve,5'9",True,Out
67,Corey,Bullock,Active,6'3",True,
12,Thomas,Harper,Active,5'10",True,
49,Hogan,Hatten,Active,6'2",True,
24,Loren,Strickland,Practice Squad,5'10",True,
46,Jack,Campbell,Active,6'5",False,Questionable
32,Trenton,Simpson,Active,6'2",False,
50,Andre,Carter II,Practice Squad,6'6",True,
32,Brian,Branch,Active,6'0",False,
62,Michael,Niese,Practice Squad,6'5",True,
99,Tyrus,Wheat,Active,6'2",True,
72,Andrew,Vorhees,Active,6'6",False,
39,Jake,Bates,Active,5'10",True,
75,Colby,Sorsdal,Injured Reserve,6'6",False,Out
25,Jacob,Saylors,Active,5'11",True,
36,Erick,Hallett,Practice Squad,5'11",False,
34,Keaton,Mitchell,Active,5'8",True,
80,Malik,Cunningham,Practice Squad,6'1",True,
78,Tyler,Lacy,Active,6'4",False,
95,Tavius,Robinson,Active,6'6",False,
35,Jake,Hummel,Active,6'1",True,
77,Devin,Cochran,Practice Squad,6'7",True,
84,Zaire,Mitchell-Paden,Practice Squad,6'5",True,
98,Travis,Jones,Active,6'4",False,
44,Malcolm,Rodriguez,Physically Unable to Perform,5'11",False,Out
11,Jordan,Stout,Active,6'3",False,
64,Tyler,Linderbaum,Active,6'2",False,
80,Isaiah,Likely,Active,6'4",False,Out
97,Aidan,Hutchinson,Active,6'7",False,
14,Kyle,Hamilton,Active,6'4",False,
77,Daniel,Faalele,Active,6'8",False,
31,Kerby,Joseph,Active,6'0",False,Questionable
90,David,Ojabo,Active,6'4",False,
93,Josh,Paschal,Non Football Injury,6'3",False,Out
86,Cornelius,Johnson,Practice Squad,6'3",False,
0,Jahmyr,Gibbs,Active,5'9",False,
1,Jameson,Williams,Active,6'1",False,
89,Brock,Wright,Active,6'5",True,
87,Sam,LaPorta,Active,6'3",False,
88,Charlie,Kolar,Active,6'6",False,
4,Zay,Flowers,Active,5'9",False,
84,Shane,Zylstra,Injured Reserve,6'4",True,Out
33,Tyler,Loop,Active,5'11",False,
93,Aeneas,Peebles,Active,6'0",False,
31,Bilhal,Kone,Injured Reserve,6'1",False,Out
83,LaJohntay,Wester,Active,5'9",False,
18,Isaac,TeSlaa,Active,6'4",False,
40,Teddye,Buchanan,Active,6'2",False,
37,Robert,Longerbeam,Injured Reserve,5'11",False,Out
91,Tyleik,Williams,Active,6'3",False,
56,Kaimon,Rucker,Practice Squad,6'2",True,
45,Mike,Green,Active,6'3",False,
51,Emery,Jones Jr.,Non Football Injury,6'5",False,Out
71,Carson,Vinson,Active,6'7",False,
49,Jay,Higgins IV,Active,6'0",True,
24,Malaki,Starks,Active,6'1",False,
69,Tate,Ratledge,Active,6'6",False,
63,Mason,Miller,Practice Squad,6'7",True,
,Chandler,Martin,Practice Squad,6'0",True,
83,Jackson,Meeks,Practice Squad,6'2",True,
39,Keondre,Jackson,Practice Squad,6'2",True,
71,Miles,Frazier,Physically Unable to Perform,6'6",False,Out
28,Dan,Jackson,Injured Reserve,6'1",False,Out
,Kye,Robichaux,Injured Reserve,6'0",True,Out
63,Jared,Penning,Practice Squad,6'5",True,
64,Keith,Cooper Jr.,Practice Squad,6'5",True,
40,Zach,Horton,Practice Squad,6'4",True,
78,Gerad,Lichtenhan,Practice Squad,6'8",True,
28,Marquise,Robinson,Practice Squad,6'0",True,
47,Lucas,Scott,Practice Squad,6'3",True,
30,Reuben,Lowery III,Active,5'9",True,
38,Keyon,Martin,Active,5'9",True,
,Wande,Owens,Injured Reserve,5'11",True,Out
49,Keonta,Jenkins,Practice Squad,6'3",True,
38,Jalen,Kimber,Practice Squad,6'0",True,
89,Stephen,Gosnell,Practice Squad,6'2",True,
83,Keleki,Latu,Practice Squad,6'7",True,
96,Deone,Walker,Active,6'7",False,
85,Jackson,Hawes,Active,6'4",False,
98,T.J.,Sanders,Active,6'4",False,
31,Maxwell,Hairston,Injured Reserve,5'11",False,Out
77,Chase,Lundt,Active,6'7",False,
37,Jordan,Hancock,Active,6'0",False,
43,Dorian,Strong,Active,6'1",False,
10,Khalil,Shakir,Active,6'0",False,
4,James,Cook,Active,5'11",False,
72,Phidarian,Mathis,Practice Squad,6'4",False,
70,Alec,Anderson,Active,6'5",True,
8,Terrel,Bernard,Active,6'1",False,
74,Ryan,Van Demark,Active,6'6",True,
47,Christian,Benford,Active,6'1",False,
42,Dorian,Williams,Active,6'2",False,
14,Tyrell,Shavers,Active,6'4",True,
59,Andre,Jones Jr.,Practice Squad,6'5",False,
64,O'Cyrus,Torrence,Active,6'5",False,
62,Sedrick,Van Pran-Granger,Active,6'4",False,
86,Dalton,Kincaid,Active,6'4",False,
46,Ja'Marcus,Ingram,Active,6'2",True,
29,Brandon,Codrington,Active,5'9",True,
44,Joe,Andreessen,Active,6'1",True,
67,Travis,Clayton,Practice Squad,6'7",False,
35,Jimmy,Ciarlo,Practice Squad,6'2",True,
90,DeWayne,Carter,Injured Reserve,6'3",False,Out
93,Zion,Logue,Practice Squad,6'6",False,
56,Javon,Solomon,Active,6'1",False,
68,Tylan,Grable,Injured Reserve,6'5",False,Out
94,Landon,Jackson,Active,6'6",False,
22,Ray,Davis,Active,5'8",False,
0,Keon,Coleman,Active,6'4",False,
24,Cole,Bishop,Active,6'2",False,
20,Frank,Gore Jr.,Practice Squad,5'8",True,
2,Tyler,Bass,Injured Reserve,5'10",False,Out
41,Reggie,Gilliam,Active,6'0",True,
28,Sam,Franklin Jr.,Active,6'3",True,
3,Damar,Hamlin,Active,6'0",False,
23,Dane,Jackson,Practice Squad,5'11",False,
55,Michael,Hoecht,Suspended,6'4",True,Out
82,Kristian,Wilkerson,Practice Squad,6'1",True,
50,Greg,Rousseau,Active,6'6",False,
79,Spencer,Brown,Active,6'8",False,
18,Elijah,Moore,Active,5'10",False,
5,Joshua,Palmer,Active,6'1",False,
53,Kendrick,Green,Practice Squad,6'4",False,
91,Ed,Oliver,Active,6'1",False,Questionable
9,Taylor,Rapp,Active,6'0",False,
66,Connor,McGovern,Active,6'5",False,
26,Ty,Johnson,Active,5'10",False,
88,Dawson,Knox,Active,6'4",False,
39,Cam,Lewis,Active,5'9",True,
57,A.J.,Epenesa,Active,6'6",False,
6,Shane,Buechele,Practice Squad,6'0",True,
13,Gabe,Davis,Injured Reserve,6'2",False,Out
,Jordan,Poyer,Practice Squad,6'0",False,
15,Matt,Prater,Active,5'10",True,
92,DaQuan,Jones,Active,6'4",False,
45,Shaq,Thompson,Active,6'0",False,
97,Joey,Bosa,Active,6'5",False,
52,Jordan,Phillips,Practice Squad,6'6",False,
69,Reid,Ferguson,Active,6'2",True,
11,Mitchell,Trubisky,Active,6'3",False,
58,Matt,Milano,Active,6'0",False,Questionable
27,Tre'Davious,White,Active,5'11",False,
99,Larry,Ogunjobi,Suspended,6'2",False,Out
73,Dion,Dawkins,Active,6'5",False,
1,Curtis,Samuel,Active,5'11",False,
16,Cameron,Johnston,Active,5'11",True,
17,Josh,Allen,Active,6'5",False,
7,Taron,Johnson,Active,5'11",False,
76,David,Edwards,Active,6'6",False,
34,Jeff,Wilson Jr.,Practice Squad,6'0",True,
22,Elijah,Campbell,Active,5'11",True,
92,Zach,Sieler,Active,6'6",False,
38,Cornell,Armstrong,Active,6'0",False,
,Jason,Sanders,Injured Reserve,5'11",False,Out
29,Minkah,Fitzpatrick,Active,6'1",False,
2,Bradley,Chubb,Active,6'4",False,
78,James,Daniels,Injured Reserve,6'4",False,Out
26,Rasul,Douglas,Active,6'2",False,
64,Daniel,Brunskill,Active,6'5",True,
8,Matthew,Judon,Active,6'3",False,
10,Tyreek,Hill,Active,5'10",False,
83,Darren,Waller,Active,6'6",False,Questionable
49,Joe,Cardona,Active,6'2",False,
70,Kendall,Lamm,Active,6'5",True,
,Artie,Burns,Injured Reserve,6'0",False,Out
,Germain,Ifedi,Injured Reserve,6'5",False,Out
18,Nick,Westbrook-Ikhine,Active,6'2",True,
37,JaMycal,Hasty,Practice Squad,5'8",True,
1,Tua,Tagovailoa,Active,6'1",False,
95,Benito,Jones,Active,6'1",True,
20,Jordyn,Brooks,Active,6'0",False,
40,Willie,Gay Jr.,Active,6'1",False,
21,Ashtyn,Davis,Active,6'1",False,
73,Austin,Jackson,Injured Reserve,6'5",False,Out
25,Tyrel,Dodson,Active,6'0",True,
56,Quinton,Bell,Practice Squad,6'4",False,
63,Yodny,Cajuste,Injured Reserve,6'5",False,Out
16,Jake,Bailey,Active,6'2",False,
,Alexander,Mattison,Injured Reserve,5'11",False,Out
30,Alec,Ingold,Active,6'1",True,
74,Liam,Eichenberg,Physically Unable to Perform,6'6",False,Out
9,Ifeatu,Melifonwu,Active,6'3",False,Questionable
47,Riley,Patterson,Practice Squad,6'0",True,
82,Dee,Eskridge,Active,5'9",False,
17,Jaylen,Waddle,Active,5'10",False,
3,K.J.,Britt,Active,6'0",False,
15,Jaelan,Phillips,Active,6'5",False,
79,Larry,Borom,Active,6'5",False,
55,Aaron,Brewer,Active,6'1",True,
0,Zach,Wilson,Active,6'2",False,
6,Malik,Washington,Active,5'8",False,
46,Isaiah,Johnson,Practice Squad,6'3",True,
5,Jaylen,Wright,Active,5'10",False,
44,Chop,Robinson,Active,6'3",False,
52,Patrick,Paul,Active,6'7",False,
27,Ethan,Bonner,Active,6'1",True,
84,Tahj,Washington,Active,5'10",False,
36,Storm,Duck,Active,6'0",True,Questionable
59,Derrick,McLendon,Practice Squad,6'4",True,
,Jason,Maitre,Injured Reserve,5'10",True,Out
60,Andrew,Meyer,Injured Reserve,6'3",True,Out
87,Hayden,Rucci,Practice Squad,6'5",True,
43,Jordan,Colbert,Practice Squad,6'2",True,
28,De'Von,Achane,Active,5'9",False,
66,Braeden,Daniels,Practice Squad,6'4",False,
89,Julian,Hill,Active,6'4",True,
24,Cam,Smith,Non Football Injury,6'1",False,Out
32,JuJu,Brents,Active,6'3",False,
53,Cameron,Goode,Active,6'3",False,
4,Kader,Kohou,Injured Reserve,5'10",True,Out
80,Tanner,Conner,Active,6'3",True,
23,Jack,Jones,Active,5'11",False,
91,Matthew,Butler,Active,6'3",False,
,Obinna,Eze,Injured Reserve,6'8",True,Out
85,Greg,Dulcich,Practice Squad,6'4",False,
69,Cole,Strange,Active,6'5",False,
81,Theo,Wease Jr.,Practice Squad,6'2",True,
71,Kion,Smith,Active,6'5",True,
11,Dante,Trader Jr.,Active,5'11",False,
33,Jason,Marshall Jr.,Active,6'0",False,
,Jalin,Conyers,Injured Reserve,6'4",True,Out
93,Zeek,Biggers,Active,6'6",False,
14,Quinn,Ewers,Active,6'2",False,
94,Jordan,Phillips,Active,6'3",False,
90,Kenneth,Grant,Active,6'3",False,
31,Ollie,Gordon II,Active,6'2",False,
72,Jonah,Savaiinaea,Active,6'5",False,
96,Alex,Huntley,Practice Squad,6'4",True,
88,AJ,Henning,Practice Squad,5'10",True,
68,Josh,Priebe,Practice Squad,6'5",True,
35,John,Saunders Jr.,Practice Squad,6'2",True,
,Max,Tooley,Inactive,6'2",True,
,Khaleke,Hudson,Inactive,6'0",False,
,Stantley,Thomas-Oliver,Inactive,6'0",False,
,Mike,Williams,Inactive,6'4",False,
,Frank,Ragnow,Inactive,6'5",False,
,Abraham,Beauplan,Inactive,6'2",True,
,Gavin,Holmes,Inactive,5'11",True,
,Luke,Deal,Inactive,6'5",True,
,Reggie,Brown,Inactive,6'3",True,
,Jonathan,Kim,Inactive,6'0",True,
,Jordan,Murray,Inactive,6'4",True,
,John,Jackson,Inactive,6'0",True,
,Baylon,Spector,Inactive,6'0",False,
,Tarvarius,Moore,Inactive,6'1",False,
,Mike,Strachan,Inactive,6'0",False,
,Viliami,Fehoko Jr.,Inactive,6'4",False,
,Dominique,Hampton,Inactive,6'3",False,
,Otis,Reese IV,Inactive,6'3",True,
,Chandler,Brewer,Inactive,6'6",True,
,Tim,Boyle,Inactive,6'4",True,
,David,Gbenda,Inactive,6'0",True,
,Sam,Brown Jr.,Inactive,6'2",True,
,Liam,Anderson,Inactive,6'3",True,
,Josh,Minkins,Inactive,6'2",True,
,Bryce,Ganious,Inactive,6'0",True,
,Luke,Floriea,Inactive,5'8",True,
,Christian,Johnstone,Inactive,6'3",True,
,Marcus,Major Jr.,Inactive,6'0",True,
,Dakoda,Shepley,Inactive,6'5",True,
,Jordan,Petaia,Inactive,6'3",True,
,Anthony,Torres,Inactive,6'6",True,
,Rushawn,Baker,Inactive,6'0",True,
,Ryan,Coe,Inactive,6'2",True,
,DJ,Thomas-Jones,Inactive,6'2",True,
,Mason,Narcisse,Inactive,6'2",True,
,Cameron,McCutcheon,Inactive,6'1",True,
,Chris,Tyree,Inactive,5'10",True,
,Levi,Wallace,Inactive,6'0",True,
,Breiden,Fehoko,Inactive,6'3",True,
,Devin,Harper,Inactive,6'0",False,
,Roc,Taylor,Inactive,6'1",True,
,Giles,Jackson,Inactive,5'9",True,
,DJ,Chark,Inactive,6'3",False,
,Bruce,Harmon,Inactive,5'11",True,
,Major,Burns,Inactive,6'2",True,
,Ameer,Speed,Inactive,6'3",False,
,Toa,Taua,Inactive,5'9",True,
,Mario,Williams,Inactive,5'9",True,
,Brent,Matiscik,Inactive,6'1",True,
,JB,Brown,Inactive,6'2",True,
,Gregory,Junior,Inactive,6'0",False,
,Donovan,Peoples-Jones,Inactive,6'2",False,
,Isaiah,Dunn,Inactive,6'0",True,
,Jalen,White,Inactive,6'0",True,
,AJ,Gillie,Inactive,6'2",True,
,Isaiah,Hamilton,Inactive,6'1",True,
,Sam,Pitz,Inactive,6'6",True,
,Ozzie,Hutchinson,Inactive,6'5",True,
,Evan,Slocum,Inactive,5'11",True,
,John,Hoyland,Inactive,5'10",True,
,Diwun,Black,Inactive,6'4",True,
,Sone,Ntoh,Inactive,5'11",True,
,David,Long Jr.,Inactive,5'11",False,
,Zack,Moss,Inactive,5'10",False,
,Danny,Gray,Inactive,6'0",False,
,Tashawn,Manning,Inactive,6'4",True,
,Dante,Barnett,Inactive,6'1",True,
,Kole,Taylor,Inactive,6'7",True,
,Benny,Sapp III,Inactive,5'11",True,
,Makai,Polk,Inactive,6'3",True,
,Raequan,Williams,Inactive,6'4",True,
,Kevin,King,Inactive,6'3",False,
,Josey,Jewell,Inactive,6'1",False,
,Jordan,Hicks,Inactive,6'1",False,
,Dan,Chisena,Inactive,6'3",True,
,Elerson G.,Smith,Inactive,6'7",False,
,Amare,Barno,Inactive,6'6",False,
,Michael,Woods II,Inactive,6'1",False,
,Troy,Hairston,Inactive,5'11",True,
,Brady,Latham,Inactive,6'5",True,
,Ethan,Garbers,Inactive,6'2",True,
,Justin,Osborne,Inactive,6'4",True,
,Tuasivi,Nomura,Inactive,6'1",True,
,Winston,Wright,Inactive,5'10",True,
,Wilfried,Pene,Inactive,6'2",True,
,Demeer,Blankumsee,Inactive,5'10",True,
,Fentrell,Cypress II,Inactive,6'0",True,
,Tyler,Davis,Inactive,6'4",False,
,Nate,Herbig,Inactive,6'4",True,
,Wes,Schweitzer,Inactive,6'4",False,
,Ronald,Darby,Inactive,5'11",False,
,Bubba,Bolden,Inactive,6'3",True,
,Matt,Harmon,Inactive,6'6",True,
,Matt,Waletzko,Inactive,6'8",False,
,Luiji,Vilain,Inactive,6'4",True,
,Kelvin,Harmon,Inactive,6'2",False,
,Parris,Campbell,Inactive,6'0",False,
,Dennis,Daley,Inactive,6'6",False,
,Cordarrelle,Patterson,Inactive,6'2",False,
,J.J.,Jones,Inactive,6'3",True,
,Jeremiah,Moon,Inactive,6'5",True,
,Tucker,Addington,Inactive,6'2",True,
,David,White Jr.,Inactive,6'2",True,
,Louis,Rees-Zammit,Inactive,6'2",True,
,Blake,Mangelson,Inactive,6'5",True,
,Montana,Lemonious-Craig,Inactive,6'2",True,
,Gus,Hartwig,Inactive,6'5",True,
,Kahzir,Brown,Inactive,6'1",True,
,Alex,Hale,Inactive,6'1",True,
,Jadon,Janke,Inactive,6'3",True,
,Julian,Fleming,Inactive,6'2",True,
,Anders,Carlson,Inactive,6'5",False,
,Zach,Evans,Inactive,5'11",False,
,Jonathan,Baldwin,Inactive,6'4",False,
,Tyrann,Mathieu,Inactive,5'9",False,
,Josh,Ball,Inactive,6'8",False,
,Dallin,Holker,Inactive,6'3",True,
,Matthew,Hayball,Inactive,6'0",True,
,Tra,Fluellen,Inactive,6'2",True,
,Johnny,Johnson III,Inactive,6'1",True,
,Marlon,Davidson,Inactive,6'3",False,
,Lorenzo,Carter,Inactive,6'5",False,
,Marcus,Banks,Inactive,6'0",True,
,Garret,Greenfield,Inactive,6'6",True,
,D.J.,Williams,Inactive,6'0",True,
,Ramel,Keyton,Inactive,6'2",True,
,Silas,Dzansi,Inactive,6'5",True,
,Colton,Dowell,Inactive,6'3",False,
,Jake,Julien,Inactive,6'2",True,
,Jalen,Virgil,Inactive,6'1",True,
,Jarveon,Howard,Inactive,5'10",True,
,Michael,Pratt,Inactive,6'2",False,
,Justin,Hollins,Inactive,6'5",False,
,Caden,Davis,Inactive,6'1",True,
,Demeco,Roland,Inactive,6'3",True,
,Kevin,Pointer,Inactive,6'1",True,
,Thor,Griffith,Inactive,6'2",True,
,DK,Kaufman,Inactive,5'8",True,
,Montorie,Foster Jr.,Inactive,5'11",True,
,Pat,Conroy,Inactive,6'2",True,
,Jailin,Walker,Inactive,6'0",True,
,Christian,Wilkins,Inactive,6'4",False,
,John,Ross,Inactive,5'11",False,
,Zakhari,Franklin,Inactive,6'1",True,
,Kyle,Philips,Inactive,5'11",False,
,Jonathan,Sutherland,Inactive,5'11",True,
,Michael,Dowell,Inactive,6'1",True,
,DaShaun,White,Inactive,6'0",True,
,Nicholas,Petit-Frere,Inactive,6'5",False,
,George,Odum,Inactive,6'1",True,
,Seth,Williams,Inactive,6'4",False,
,Kenneth,Almendares,Inactive,6'2",True,
,Kelly,Akharaiyi,Inactive,6'0",True,
,Eddie,Czaplicki,Inactive,6'1",True,
,Justyn,Ross,Inactive,6'4",True,
,Milo,Eifler,Inactive,6'2",True,
,Siaki,Ika,Inactive,6'3",False,
,Quez,Watkins,Inactive,6'0",False,
,Ty,Summers,Inactive,6'1",False,
,Kameron,Cline,Inactive,6'4",True,
,Jake,Camarda,Inactive,6'1",False,
,Devin,Brandt-Epps,Inactive,6'3",True,
,Hayden,Harris,Inactive,6'5",True,
,Braylen,Nelson,Inactive,6'6",True,
,Tyrone,Lewis Jr.,Inactive,5'11",True,
,Gerquan,Scott,Inactive,6'3",True,
,Tedi,Kushi,Inactive,6'7",True,
,Monaray,Baldwin,Inactive,5'9",True,
,Jabari,Small,Inactive,5'11",True,
